company_id,year,opm,net_profit_margin,roe,debt_to_equity,operating_cashflow_ratio
EICHERMOT,Dec 2014,12.794689860379949,8.033875028610666,27.90143084260731,0.023052464228934817,0.11982146944380866
EICHERMOT,Mar 2016,27.37728819050705,21.675036449052325,36.627429509991785,0.006296194908294552,0.2369998380042119
EICHERMOT,Mar 2017,30.911417602729983,23.702545144319636,31.18802619270346,0.02095416276894294,0.2428551116166643
EICHERMOT,Mar 2018,31.3329615170106,21.862799776910204,27.880512091038405,0.021479374110953058,0.27685443390964865
EICHERMOT,Mar 2019,29.641727059303868,22.486475451668877,24.702848172235928,0.020968827091276072,0.1607634990303154
EICHERMOT,Mar 2020,23.847498361372075,19.958488092637097,18.30477908025248,0.024947400060114217,0.18505571334935547
EICHERMOT,Mar 2023,23.8609610857222,20.177260767206757,19.43962641761174,0.019212808539026016,0.19547154133776484
EICHERMOT,Mar 2024,26.179245283018872,24.195694242864054,22.172346910501524,0.023219728456636186,0.22520561199806483
GAIL,Mar 2013,14.570173029387531,8.567112645662494,15.166354101548935,0.5720636243661874,0.12953662651547848
GAIL,Mar 2020,12.44104911883946,13.120880333158663,19.31273849151579,0.14029390273605585,0.11507487796133374
GAIL,Mar 2022,16.342567640400993,13.262908267758974,19.19081635836167,0.14374395607823565,0.10154144658833675
GODREJCP,Mar 2013,15.517779164067374,13.178415470991892,25.505584062782976,0.7413220645940235,0.12788521522145976
GODREJCP,Mar 2014,15.383603105671797,10.777733912356888,21.695364238410598,0.6286092715231788,0.14686142913541256
GODREJCP,Mar 2015,16.66868125226641,11.797413272089932,22.639758756668986,0.6302482022732545,0.12413876465611023
GODREJCP,Mar 2016,19.669990503323838,9.864672364672366,19.475041012420906,0.67752519334427,0.10054605887939222
GODREJCP,Mar 2017,20.576176089771256,14.113077255071213,24.669935873255376,0.7546208977744248,0.20069054812257228
GODREJCP,Mar 2018,21.163806235401644,16.593886462882097,26.110578459571748,0.5605624800255673,0.1749771504011374
GODREJCP,Mar 2019,20.67093271281753,22.70700019391119,32.22787945507087,0.4653914958029448,0.1676362226100446
GODREJCP,Mar 2020,21.733427504792655,15.104429421854505,18.95416561154723,0.45264623955431754,0.1602260115023711
GODREJCP,Mar 2021,21.751745398494876,15.604315894460061,18.23286365081047,0.1974785464561924,0.1840602049143168
